OBJECTID,AED_ID,OPERATING_HOURS,HOUSE_NUMBER,ROAD_NAME,BUILDING_NAME,UNIT_NUMBER,POSTAL_CODE,AED_LOCATION_DESCRIPTION,AED_LOCATION_FLOOR_LEVEL,LATITUDE,LONGITUDE,XVAL,YVAL,INC_CRC,FMEL_UPD_D,geo_longitude,geo_latitude,flag_missing_address,flag_invalid_coords,flag_duplicate_coords,flag_malformed_hours,any_flag
22237,438796-002,Mon - Sun 07:00-17:00;,130,Haig Road,Tanjong Katong Secondary School,,438796,"Level 1 Canteen, Facing School Field (Available During School Operating Hours. Approach Security Officer At Main Gate.)",1,1.30878496,103.8971405,35102.82157,32344.47339,6834EFD0D1D529C2,20191007131013,103.89714083656162,1.3087856284725337,False,False,False,False,False
22238,438796-003,Mon - Sun 07:00-17:00;,130,Haig Road,Tanjong Katong Secondary School,,438796,Level 1 School Field Toilet (Available During Dual Use Scheme Operating Hours),1,1.30924797,103.8966675,35050.17727,32395.66923,B0F7C5EB76CFC1FF,20191007131013,103.8966678140982,1.3092486370154857,False,False,False,False,False
22239,546522-001,Mon - Sun 00:00-23:59;,25,Recreation Road,ECON Medicare Centre (Recreation),,546522,Level 1 Staircase Landing,1,1.35279501,103.8740463,32532.57431,37210.82609,44BE5A11EC52E02C,20191007131013,103.87404665895905,1.3527956716177456,False,False,False,False,False
22240,556055-001,Mon - Sun 00:00-23:59;,156,Serangoon Garden Way,Ling Kwang Home for Senior Citizens,,556055,Level 1 Outside Conference Room 1,1,1.36743498,103.8617783,31167.25817,38829.62048,6E15D11BDBAE863C,20191007131013,103.86177859291124,1.3674356453545686,False,False,False,False,False
22241,319764-001,Mon - Sun 07:00-17:00;,626,Lorong 1 Toa Payoh,CHIJ Seconday (Toa Payoh),,319764,Level 1 Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.33272302,103.8426971,29043.7736,34991.3328,5C6F712F5BC33D2D,20191007131013,103.84269747689062,1.332723688141206,False,False,False,False,False
22242,319764-002,Mon - Sun 07:00-17:00;,626,Lorong 1 Toa Payoh,CHIJ Seconday (Toa Payoh),,319764,Level 1 Opp Basketball Court (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.33312798,103.842453,29016.60313,35036.11044,FD07203C01DF1B17,20191007131013,103.842453336028,1.3331286418044883,False,False,False,False,False
22243,319764-003,Mon - Sun 07:00-17:00;,626,Lorong 1 Toa Payoh,CHIJ Seconday (Toa Payoh),,319764,Level 4 Indoor Sports Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),4,1.33256602,103.8431168,29090.47264,34973.97288,46218B385F17BB1D,20191007131013,103.84311709327132,1.3325666897180175,False,False,False,False,False
22244,329562-001,Mon - Sun 00:00-23:59;,71,Irrawaddy Road,Ren Ci Community Hospital,,329562,Level 2 Reception Counter,2,1.32277596,103.8460083,29412.27654,33891.43937,3AF0B20DB1F22368,20191007131013,103.84600863376428,1.322776626918886,False,False,False,False,False
22245,575717-001,Mon - Fri 08:30-18:00; Sat - Sun Closed;,383,Sin Ming Drive,Gas Building,,575717,Level 1 Comfort Transportation Pte Ltd (Opp Reception Counter),1,1.35986805,103.8373337,28446.87098,37992.88966,A76AE936B3A8B907,20191007131013,103.83733401270824,1.3598687166829695,False,False,False,False,False
22246,611118-001,Mon - Fri 08:30-18:00; Sat - Sun Closed;,118A,Corporation Drive,,,611118,Level 1 SilverACE Taman Jurong (Activity Hall),1,1.33562803,103.7233353,15760.04728,35312.82598,F77404DB177F58CC,20191007131013,103.72333559955624,1.3356286995359556,False,False,False,False,False
22247,609961-001,Mon - Sun 00:00-23:59;,48,Boon Lay Way,The Chevrons,,609961,Level 1 Fire Command Centre,1,1.33092904,103.7485886,18570.45888,34793.12364,9E7CFD77A14E83AC,20191007131013,103.7485888954729,1.330929707190179,False,False,False,False,False
22248,151057-001,Mon - Fri 08:30-18:00; Sat 08:30-13:00; Sun Closed;,57,Lengkok Bahru,,#01-491,151057,Level 1 SilverACE Lengkok Bahru (Near Seminar Room),1,1.28828001,103.8141479,25866.5081,30077.05926,F949E4DA4D154F5C,20191007131013,103.81414828255885,1.2882806772725277,False,False,False,False,False
22249,730328-001,Mon - Sun 00:00-23:59;,328,Woodlands Street 32,,,730328,Level 1 Lift Lobby B,1,1.43009305,103.7796402,22026.43499,45758.08394,18D57B8ADBCA8C2D,20191007131013,103.77964053112716,1.430093716266995,False,False,False,False,False
22250,730331-001,Mon - Sun 00:00-23:59;,331,Woodlands Avenue 1,,,730331,Level 1 Lift Lobby A,1,1.42947602,103.7790146,21956.81227,45689.85778,035960F89E5DAC27,20191007131013,103.7790149209879,1.4294766895680426,False,False,False,False,False
22251,237993-005,Mon - Sun 07:00-17:00;,2,River Valley Green,River Valley Primary School,,237993,Level 1 Next To School Field (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.29471099,103.8359985,28298.29277,30788.15635,A510688CB678463B,20191007131013,103.83599886876895,1.2947116608644296,False,False,False,False,False
22252,538793-001,Mon - Fri 08:30-18:00; Sat - Sun Closed;,48,Hougang Avenue 8,THK Nursing Home @ Hougang,,538793,Level 1 Outside Office,1,1.37414098,103.8880997,34096.49924,39571.18687,8B67996ACAAD8B56,20191007131013,103.88810000342832,1.3741416448396535,False,False,False,False,False
22613,090029-001,Mon - Sun 00:00-23:59;,29,Telok Blangah Rise,,,90029,Level 1 Lift Lobby B,1,1.27351105,103.8208847,26616.24408,28443.97953,B41A655041711C59,20191007131013,103.820885038086,1.273511718566982,False,False,False,False,False
22614,090041-002,Mon - Sun 00:00-23:59;,41,Telok Blangah Rise,,,90041,Level 1 Lift Lobby C,1,1.27150405,103.8226852,26816.62887,28222.05411,07B4E19E19459E44,20191007131013,103.82268557533484,1.2715047110795905,False,False,False,False,False
22615,160104-001,Mon - Sun 00:00-23:59;,104,Jalan Bukit Merah,,,160104,Level 1 Lift Lobby C,1,1.28111696,103.8244858,27017.01838,29285.0001,8D53CC73902137A1,20191007131013,103.82448611235468,1.2811176290960478,False,False,False,False,False
22616,160105-001,Mon - Sun 00:00-23:59;,105,Jalan Bukit Merah,,,160105,Level 1 Lift Lobby A,1,1.28067803,103.8249664,27070.51085,29236.46546,D28065D751B04BEB,20191007131013,103.82496676441946,1.2806787008197902,False,False,False,False,False
22617,160106-001,Mon - Sun 00:00-23:59;,106,Jalan Bukit Merah,,,160106,Level 1 Lift Lobby B,1,1.28028595,103.8245163,27020.41442,29193.11152,F80DEC486A448679,20191007131013,103.82451662955764,1.280286620929079,False,False,False,False,False
22618,160109-001,Mon - Sun 00:00-23:59;,109,Jalan Bukit Merah,,,160109,Level 1 Lift Lobby B,1,1.27947295,103.8260651,27192.77938,29103.21283,382A978DC74894F0,20191007131013,103.82606539702296,1.2794736134944238,False,False,False,False,False
22619,150082-001,Mon - Sun 00:00-23:59;,82,Redhill Lane,,,150082,Level 1 Lift Lobby A,1,1.28742898,103.8195267,26465.114,29982.95231,8D0DF44CDEAD95E0,20191007131013,103.8195270056899,1.2874296416722355,False,False,False,False,False
22620,150086-001,Mon - Sun 00:00-23:59;,86,Redhill Close,,,150086,Level 1 Lift Lobby B,1,1.28694904,103.8186646,26369.16682,29929.88393,4E6D373096043BEB,20191007131013,103.81866488392076,1.2869497048639438,False,False,False,False,False
22621,150071-002,Mon - Sun 00:00-23:59;,71,Redhill Road,,,150071,Level 1 Lift Lobby B,1,1.28735101,103.8173141,26218.87861,29974.33302,792C95525FD446B6,20191007131013,103.81731448123266,1.2873516787297554,False,False,False,False,False
22622,150072-001,Mon - Sun 00:00-23:59;,72,Redhill Road,,,150072,Level 1 Lift Lobby B,1,1.28744197,103.816185,26093.21374,29984.39136,17357ECBCD108E5A,20191007131013,103.81618533057126,1.287442635973994,False,False,False,False,False
22623,152075-001,Mon - Sun 00:00-23:59;,75B,Redhill Road,,,152075,Level 1 Lift Lobby C,1,1.288607,103.8158951,26060.9493,30113.21485,6E1161458196B304,20191007131013,103.81589541393352,1.2886076675387237,False,False,False,False,False
22624,090108-001,Mon - Sun 00:00-23:59;,108,Bukit Purmei Road,,,90108,Level 1 Lift Lobby F,1,1.27358198,103.8249512,27068.81012,28451.82072,24CCBD0564F9E29C,20191007131013,103.8249515050694,1.2735826481690928,False,False,False,False,False
22625,090114-001,Mon - Sun 00:00-23:59;,114,Bukit Purmei Road,,,90114,Level 1 Lift Lobby A,1,1.27504003,103.8254929,27129.09613,28613.04402,BAD2379DC2C0153B,20191007131013,103.82549319192974,1.275040696944745,False,False,False,False,False
22626,238895-004,Mon - Sun 10:00-23:00;,313,Orchard Road,313 @ Somerset,,238895,Level B1 Concierge,B1,1.30110097,103.8382721,28551.3187,31494.72729,A1BA9C8EF9CE1056,20191007131013,103.83827242804728,1.301101636041863,False,False,False,False,False
22627,238895-003,Mon - Sun 10:00-23:00;,313,Orchard Road,313 @ Somerset,,238895,Level B2 Lift Lobby,B2,1.30088401,103.8385849,28586.13115,31470.73694,BB347E81E5CB3BFB,20191007131013,103.83858523371588,1.3008846746750886,False,False,False,False,False
22628,238895-002,Mon - Sun 10:00-23:00;,313,Orchard Road,313 @ Somerset,,238895,Level 2 Lift Lobby,2,1.30088401,103.8385849,28586.13115,31470.73694,BB347E8137E01CD0,20191007131013,103.83858523371588,1.3008846746750886,False,False,False,False,False
22629,238895-001,Mon - Sun 10:00-23:00;,313,Orchard Road,313 @ Somerset,,238895,Level 4 Lift Lobby,4,1.30088401,103.8385849,28586.13115,31470.73694,BB347E810675BBD4,20191007131013,103.83858523371588,1.3008846746750886,False,False,False,False,False
22630,238877-007,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,Level 4 Food Court (Near Escalator),4,1.30391896,103.8328934,27952.71538,31806.3254,324FE62B5BE51F75,20191007131013,103.83289370512976,1.3039196243546571,False,False,False,False,False
22631,238877-006,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,"Level 3 Near Unit #03-41,49",3,1.30391896,103.8328934,27952.71538,31806.3254,324FE62B201448AF,20191007131013,103.83289370512976,1.3039196243546571,False,False,False,False,False
22632,238877-005,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,Level 2 Near Entrance (Towards Orchard MRT),2,1.30391896,103.8328934,27952.71538,31806.3254,324FE62B93D9F4A4,20191007131013,103.83289370512976,1.3039196243546571,False,False,False,False,False
22633,238877-004,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,Level 1 Concierge Counter,1,1.30391896,103.8328934,27952.71538,31806.3254,324FE62B2FB228A3,20191007131013,103.83289370512976,1.3039196243546571,False,False,False,False,False
22634,238877-003,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,"Level B1 Near Unit #B1-26,29",B1,1.30391896,103.8328934,27952.71538,31806.3254,324FE62BB049341F,20191007131013,103.83289370512976,1.3039196243546571,False,False,False,False,False
22635,238877-001,Mon - Sun 10:00-23:00;,435,Orchard Road,Wisma Atria,,238877,Level 19 Near Lift Lobby,19,1.30364502,103.8333511,28003.66029,31776.0342,2AD8E7054EA022A7,20191007131013,103.83335146869337,1.3036456814503206,False,False,False,False,False
22636,188018-001,Mon - Sun 00:00-23:59;,101,Victoria Street,Hotel Grand Pacific,,188018,Level 1 Front Desk Office,1,1.29748595,103.8527527,30162.88098,31095.00458,0290A9E58FB1A72A,20191007131013,103.85275301904116,1.2974866144760993,False,False,False,False,False
22637,238880-002,Mon - Sun 10:00-23:00;,501,Orchard Road,Wheelock Place,,238880,Level 2 Between Bangkok Jam & Crumpler Store,2,1.30459702,103.8303833,27673.36753,31881.30224,CE0E41B7FFAB0108,20191007131013,103.83038363383912,1.3045976864198594,False,False,False,False,False
22638,519497-001,"Mon - Sun 07:30-23:59; Remarks: Mon: Closes at 1:00 AM, Tue: Closes at 1:00 AM, Wed: Closes at 1:00 AM, Thu: Closes at 1:00 AM, Fri: Closes at 1:00 AM, Sat: Closes at 1:00 AM, Sun: Closes at 1:00 AM;",60,Pasir Ris Drive 3,Aranda Country Club,,519497,Level 2 Near Jackpot Room,2,1.37602198,103.9535217,41377.1675,39779.44569,F0382F78FA45F53B,20191007131013,103.95352206191686,1.3760226480268918,False,False,False,False,False
26911,759140-001,Mon - Fri 08:30-18:00; Sat 08:30-13:00; Sun Closed;,64,Jalan Mata Ayer,Northwood,,759140,Level 1 Guard House (Approach Security Officer),1,1.42624295,103.8240509,26968.68169,45332.29121,412E4464E5B59F3F,20191007131014,103.82405123671346,1.426243614150039,False,False,False,False,False
26912,519498-002,Mon - Sun 00:00-23:59;,93,Pasir Ris Drive 3,Pasir Ris Elias Community Club,,519498,Level 2 Inside Constituency Office,2,1.37839103,103.9426041,40162.15242,40041.34483,9B5838CED7D35BEB,20191007131014,103.94260439815864,1.3783916938447955,False,False,False,False,False
26913,460067-001,Mon - Sun 00:00-23:59;,67,Bedok South Avenue 3,,,460067,Level 1 Outside Lift Lobby,1,1.31892705,103.9441223,40331.41416,33466.11741,0F550F3643F5FDCB,20191007131014,103.94412264819316,1.318927716227524,False,False,False,False,False
26914,460069-001,Mon - Sun 00:00-23:59;,69,Bedok South Avenue 3,,,460069,Level 1 Lift Lobby B,1,1.31929004,103.9434509,40256.69348,33506.25199,AD5487BBC1706DAA,20191007131014,103.94345126124487,1.3192907086780838,False,False,False,False,False
26915,460070-001,Mon - Sun 00:00-23:59;,70,Bedok South Road,,,460070,Level 1 Lift Lobby A,1,1.31999004,103.9430008,40206.59445,33583.65199,30ECCC57E327CBF8,20191007131014,103.94300112722767,1.319990705642223,False,False,False,False,False
26916,460072-001,Mon - Sun 00:00-23:59;,72,Bedok South Avenue 3,,,460072,Level 1 Near Letterbox,1,1.32031,103.9437027,40284.70806,33619.03479,0D2E07D5E8C912D4,20191007131014,103.94370303145529,1.3203106633342006,False,False,False,False,False
26917,730614-001,Mon - Sun 00:00-23:59;,614,Woodlands Avenue 4,,,730614,Level 1 Lift Lobby A,1,1.43460906,103.7963028,23880.74165,46257.40458,27F168678C4E2D20,20191007131014,103.7963031292001,1.43460972233736,False,False,False,False,False
26918,730617-001,Mon - Sun 00:00-23:59;,617,Woodlands Avenue 4,,,730617,Level 1 Lift Lobby B,1,1.43400097,103.7954636,23787.34657,46190.16694,23FBCDB98579C151,20191007131014,103.7954638956169,1.4340016352392002,False,False,False,False,False
26919,730632-001,Mon - Sun 00:00-23:59;,632,Woodlands Ring Road,,,730632,Level 1 Lift Lobby A,1,1.43576503,103.8020096,24515.82235,46385.21674,D71CFE074C3F6F11,20191007131014,103.80200991627788,1.4357656942749202,False,False,False,False,False
26920,730640-001,Mon - Sun 00:00-23:59;,640,Woodlands Ring Road,,,730640,Level 1 Lift Lobby A,1,1.438151,103.8023529,24554.03253,46649.04527,916FCEF79E441BBE,20191007131014,103.80235323832645,1.4381516688946994,False,False,False,False,False
26921,730636-001,Mon - Sun 00:00-23:59;,636,Woodlands Ring Road,,,730636,Level 1 Lift Lobby A,1,1.43675196,103.8027725,24600.72737,46494.34578,9E727BD9A6A3A962,20191007131014,103.80277285557868,1.4367526285684855,False,False,False,False,False
26922,560534-001,Mon - Sun 00:00-23:59;,534,Ang Mo Kio Avenue 10,,,560534,Level 1 Lift Lobby B,1,1.37403595,103.8544159,30347.9087,39559.51441,622997F86EC34672,20191007131014,103.85441622686892,1.374036621049214,False,False,False,False,False
26923,560535-001,Mon - Sun 00:00-23:59;,535,Ang Mo Kio Avenue 5,,,560535,Level 1 Lift Lobby B,1,1.374578,103.8532486,30218.00236,39619.44984,06DB68D26FD5A432,20191007131014,103.85324892988436,1.3745786654280232,False,False,False,False,False
26924,560537-001,Mon - Sun 00:00-23:59;,537,Ang Mo Kio Avenue 5,,,560537,Level 1 Lift Lobby C,1,1.37518895,103.8530655,30197.62442,39687.00515,777C45D1D960E379,20191007131014,103.85306582388202,1.375189613806951,False,False,False,False,False
26925,560539-001,Mon - Sun 00:00-23:59;,539,Ang Mo Kio Avenue 10,,,560539,Level 1 Lift Lobby B,1,1.37538505,103.8542633,30330.92624,39708.68995,BC929EF1484DE99B,20191007131014,103.85426363864856,1.3753857131052492,False,False,False,False,False
26926,560501-001,Mon - Sun 00:00-23:59;,501,Ang Mo Kio Avenue 5,,,560501,Level 1 Lift Lobby C,1,1.37599397,103.8488693,29730.64229,39776.01676,2AE0719700B8F515,20191007131014,103.8488696571992,1.3759946340547555,False,False,False,False,False
26927,560504-001,Mon - Sun 00:00-23:59;,504,Ang Mo Kio Avenue 8,,,560504,Level 1 Lift Lobby B,1,1.37483501,103.8489609,29740.83181,39647.86573,FEC4FBC20C492507,20191007131014,103.84896120971824,1.3748356807685986,False,False,False,False,False
26928,560507-001,Mon - Sun 00:00-23:59;,507,Ang Mo Kio Avenue 8,,,560507,Level 1 Lift Lobby B,1,1.37443602,103.8499756,29853.75676,39603.74782,11FB75F4D2684EB8,20191007131014,103.84997591960668,1.3744366873693734,False,False,False,False,False
26929,560508-001,Mon - Sun 00:00-23:59;,508,Ang Mo Kio Avenue 8,,,560508,Level 1 Lift Lobby A,1,1.37380898,103.8490295,29748.47407,39534.41211,0751B1DE175C40BD,20191007131014,103.84902987460276,1.3738096465517455,False,False,False,False,False
26930,560511-001,Mon - Sun 00:00-23:59;,511,Ang Mo Kio Avenue 8,,,560511,Level 1 Lift Lobby C,1,1.37357795,103.8501282,29870.73858,39508.86708,BA4C139458422300,20191007131014,103.85012850732124,1.3735786191953705,False,False,False,False,False
26931,649371-002,Mon - Sun 07:00-17:00;,60,Jurong West Street 42,Hua Yi Secondary School,,649371,Level 1 Canteen (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.35227203,103.7218246,15592.0149,37153.24558,A441F43517439673,20191007131013,103.72182497932766,1.3522727005052215,False,False,False,False,False
26932,649371-003,Mon - Sun 07:00-17:00;,60,Jurong West Street 42,Hua Yi Secondary School,,649371,Level 1 Indoor Basketball Court (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.35257697,103.7221451,15627.67725,37186.96243,C62CCFB7DCE4E446,20191007131013,103.72214541428144,1.35257763746099,False,False,False,False,False
26933,649371-004,Mon - Sun 07:00-17:00;,60,Jurong West Street 42,Hua Yi Secondary School,,649371,Level 1 School Field Toilet (Available During Dual Use Scheme Operating Hours),1,1.35209894,103.7222519,15639.56177,37134.10375,CB01CF88133918AA,20191007131013,103.7222522256472,1.3520996089156527,False,False,False,False,False
26934,649371-005,Mon - Sun 07:00-17:00;,60,Jurong West Street 42,Hua Yi Secondary School,,649371,Level 2 Indoor Sports Hall (Available During Dual Use Scheme Operating Hours),2,1.35279596,103.7222443,15638.71623,37211.17648,2BB4DCF7E5D9347F,20191007131013,103.72224459571372,1.3527966253217227,False,False,False,False,False
26935,597610-001,Mon - Sun 07:00-17:00;,7,Pei Wah Avenue,Pei Hwa Presbyterian Primary School,,597610,Level 1 Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.33829999,103.7764282,21668.74651,35608.07686,E41775655E9B178A,20191007131013,103.77642855592612,1.3383006567681024,False,False,False,False,False
27291,828772-003,Mon - Sun 07:00-17:00;,98,Punggol Walk,Punggol Green Primary School,,828772,Level 3 Multi-Purpose Hall (Available During School Operating Hours. Approach Security Officer At Main Gate.),3,1.40170002,103.8988037,35287.64351,42618.5579,D6FCA718F5BACF1F,20191007131014,103.8988040441794,1.401700686484708,False,False,False,False,False
27292,828870-001,Mon - Sun 07:00-17:00;,51,Edgefield Plains,Punggol Secondary School,,828870,Level 1 General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.4023,103.9094009,36466.96976,42684.93639,73CF8030DCC2F839,20191007131014,103.90940127365212,1.402300666989876,False,False,False,False,False
27293,828870-002,Mon - Sun 07:00-17:00;,51,Edgefield Plains,Punggol Secondary School,,828870,Level 1 Outside Gym (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.4023,103.908699,36388.85731,42684.93386,93C9380F9DB5CDD5,20191007131014,103.90869936893368,1.4023006672267666,False,False,False,False,False
27294,828870-003,Mon - Sun 07:00-17:00;,51,Edgefield Plains,Punggol Secondary School,,828870,Level 2 Indoor Sports Hall (Available During Dual Use Scheme Operating Hours),2,1.40149999,103.9091034,36433.85973,42596.47378,D3B8A2EAB7EF00D1,20191007131014,103.90910372659854,1.4015006534593686,False,False,False,False,False
27295,757715-001,Mon - Sun 07:00-17:00;,10,Sembawang Drive,Sembawang Primary School,,757715,Level 1 Blk A Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.44509995,103.8210983,26640.11477,47417.40531,92712D536FC4C11F,20191007131014,103.8210986612692,1.445100616446385,False,False,False,False,False
27296,757715-002,Mon - Sun 07:00-17:00;,10,Sembawang Drive,Sembawang Primary School,,757715,Level 2 Blk B ISH (Available During Dual Use Scheme Operating Hours),2,1.44519997,103.8214035,26674.07611,47428.46446,8359BE8EB61CAD9E,20191007131014,103.8214038367014,1.445200633467956,False,False,False,False,False
27297,757715-003,Mon - Sun 07:00-17:00;,10,Sembawang Drive,Sembawang Primary School,,757715,"Level 4 Blk D, Staircase D3 (Available During School Operating Hours. Approach Security Officer At Main Gate.)",4,1.44560003,103.8210983,26640.11506,47472.70197,AFD19679D359A4AA,20191007131014,103.82109866128866,1.4456006997166493,False,False,False,False,False
27298,659322-003,Mon - Sun 07:00-17:00;,3,Bukit Batok Street 34,Swiss Cottage Secondary School,,659322,Level 1 Block H Outside Technical Workshop (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.36469996,103.7502975,18760.77867,38527.33676,9438E7263DB9A5CB,20191007131014,103.7502978799503,1.3647006267793678,False,False,False,False,False
27299,659322-004,Mon - Sun 07:00-17:00;,3,Bukit Batok Street 34,Swiss Cottage Secondary School,,659322,Level 1 ISH BasketBall Court (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.36399996,103.7499008,18716.62477,38449.93611,C826552A903AF8B0,20191007131014,103.74990115146858,1.3640006293901668,False,False,False,False,False
27300,659322-005,Mon - Sun 07:00-17:00;,3,Bukit Batok Street 34,Swiss Cottage Secondary School,,659322,Level 3 ISH Badminton Court (Available During School Operating Hours. Approach Security Officer At Main Gate.),3,1.36399996,103.7499008,18716.62477,38449.93611,C826552AFF045170,20191007131014,103.74990115146858,1.3640006293901668,False,False,False,False,False
27301,649223-001,Mon - Sun 07:00-17:00;,1,Jurong West Street 72,West Grove Primary School,,649223,Level 1 Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1,1.34490001,103.6989975,13051.56045,36338.21146,ACED2161AFD66C5D,20191007131014,103.69899783126836,1.344900679046908,False,False,False,False,False
27302,730864-001,Mon - Sun 00:00-23:59;,864,Woodlands Street 83,,,730864,Level 1 Lift Lobby A,1,1.44087303,103.795105,23747.45458,46950.0454,E09C4E886A87B897,20191007131014,103.79510531396312,1.440873693496163,False,False,False,False,False
27303,730701-001,Mon - Sun 00:00-23:59;,701,Woodlands Drive 40,,,730701,Level 1 Lift Lobby B,1,1.44158399,103.795929,23839.15152,47028.65875,EC05220ACBFCCCD7,20191007131014,103.79592928824732,1.4415846581847962,False,False,False,False,False
27304,730703-001,Mon - Sun 00:00-23:59;,703,Woodlands Drive 40,,,730703,Level 1 Lift Lobby A,1,1.44096696,103.7964783,23900.28082,46960.42996,FA1B699E3CB362C5,20191007131014,103.79647860459106,1.4409676308042032,False,False,False,False,False
27305,730704-001,Mon - Sun 00:00-23:59;,704,Woodlands Drive 40,,,730704,Level 1 Lift Lobby A,1,1.44051898,103.7960358,23851.03606,46910.89443,B0882AF53CAC3875,20191007131014,103.7960361003016,1.4405196416498958,False,False,False,False,False
27306,730706-001,Mon - Sun 00:00-23:59;,706,Woodlands Drive 40,,,730706,Level 1 Lift Lobby A,1,1.43988097,103.7967758,23933.39121,46840.34535,55E9FBC246BF2E0C,20191007131014,103.79677615108024,1.4398816333682782,False,False,False,False,False
27307,730708-001,Mon - Sun 00:00-23:59;,708,Woodlands Drive 70,,,730708,Level 1 Lift Lobby A,1,1.44014096,103.7972565,23986.88082,46869.09349,F1D13E03F0CDE98D,20191007131014,103.7972568029034,1.4401416293183626,False,False,False,False,False
27308,730711-001,Mon - Sun 00:00-23:59;,711,Woodlands Drive 70,,,730711,Level 1 Lift Lobby A,1,1.44124603,103.7974777,24011.50473,46991.28623,2B8F09647A4E5531,20191007131014,103.79747805526614,1.4412466990812072,False,False,False,False,False
27309,730713-001,Mon - Sun 00:00-23:59;,713,Woodlands Drive 70,,,730713,Level 1 Lift Lobby A,1,1.44187903,103.7979126,24059.90073,47061.2796,F501151588E20318,20191007131014,103.79791293072331,1.4418797007293085,False,False,False,False,False
27310,530578-001,Mon - Sun 00:00-23:59;,578,Hougang Avenue 4,,,530578,Level 1 Lift Lobby A,1,1.37894297,103.8854828,33805.26071,40102.16006,37FE037117FE9812,20191007131014,103.88548312136818,1.3789436334940932,False,False,False,False,False
27311,530576-001,Mon - Sun 00:00-23:59;,576,Hougang Avenue 4,,,530576,Level 1 Lift Lobby A,1,1.37833595,103.8865509,33924.1301,40035.04217,6A866F08743FE59D,20191007131014,103.8865512366834,1.3783366196970963,False,False,False,False,False
27312,530581-001,Mon - Sun 00:00-23:59;,581,Buangkok Green,,,530581,Level 1 Lift Lobby A,1,1.37955499,103.8871307,33988.65535,40169.83829,1BF86D8A6BE20ADD,20191007131014,103.88713107107075,1.379555653743046,False,False,False,False,False
27313,530582-001,Mon - Sun 00:00-23:59;,582,Buangkok Green,,,530582,Level 1 Lift Lobby A,1,1.37929905,103.887413,34020.07107,40141.53818,EFC6D5D7EA66BC90,20191007131014,103.88741335847824,1.379299711441431,False,False,False,False,False
26170,541257-001,Mon - Sun 00:00-23:59;,257A,Compassvale Road,,,541257,Level 1 Lift Lobby A,1,1.39238203,103.8974533,35137.39005,41588.21649,94BF2E25D7B1F8F2,20191007131014,103.89745364096989,1.3923826924367746,False,False,False,False,False
26171,543257-001,Mon - Sun 00:00-23:59;,257C,Compassvale Road,,,543257,Level 1 Lift Lobby A,1,1.39289403,103.896225,35000.69121,41644.82764,10040EFD2372ACDE,20191007131014,103.89622530881866,1.3928946958948225,False,False,False,False,False
26172,541258-001,Mon - Sun 00:00-23:59;,258A,Compassvale Road,,,541258,Level 1 Lift Lobby A,1,1.39310098,103.8969574,35082.19954,41667.71303,1F35B4E80A95C73A,20191007131014,103.8969577304095,1.3931016433274388,False,False,False,False,False
26173,543258-001,Mon - Sun 00:00-23:59;,258C,Compassvale Road,,,543258,Level 1 Lift Lobby A,1,1.39337599,103.8975143,35144.17948,41698.12459,FC11CB80591646CD,20191007131014,103.89751467683304,1.3933766595500985,False,False,False,False,False
26174,541259-001,Mon - Sun 00:00-23:59;,259A,Compassvale Road,,,541259,Level 1 Lift Lobby A,1,1.39406395,103.8968277,35067.7628,41774.19334,E251D111E6DCAA72,20191007131014,103.8968280311076,1.3940646158661945,False,False,False,False,False
26175,541260-001,Mon - Sun 00:00-23:59;,260A,Sengkang East Way,,,541260,Level 1 Lift Lobby A,1,1.39319003,103.895607,34931.91717,41677.55565,01DF4F8F78F5DF16,20191007131014,103.8956073282206,1.3931906934231373,False,False,False,False,False
26176,543260-001,Mon - Sun 00:00-23:59;,260C,Sengkang East Way,,,543260,Level 1 Lift Lobby A,1,1.39410698,103.8953934,34908.14106,41778.94763,E6F6DD73ECA40A07,20191007131014,103.89539370527412,1.3941076505032228,False,False,False,False,False
26177,542261-001,Mon - Sun 00:00-23:59;,261B,Sengkang East Way,,,542261,Level 1 Lift Lobby A,1,1.39360094,103.8942108,34776.53959,41722.98845,8080A9D0920646F9,20191007131014,103.89421114888025,1.3936016078425433,False,False,False,False,False
